"response_id","customer_id","date_key","year_month","nps_score","nps_category","nps_value","reason","feature_request","plan_tier","country","acquisition_channel","submitted_at"
"8f13a692-784","09800b85-130a-4248-b34c-d07b838cf12f",20250301,"2025-03",7,"Passive",0,"Good but missing a few features","Mobile app improvements","pro","NG","referral","2025-03-01 14:12:47+01"
"1acf154c-d43","09800b85-130a-4248-b34c-d07b838cf12f",20250601,"2025-06",9,"Promoter",1,"Super easy to use","Better reporting","pro","NG","referral","2025-06-01 12:54:25+01"
"232bae8f-af1","e8c40eb2-93d8-4467-9453-fdf4536e4524",20240901,"2024-09",7,"Passive",0,"Good but missing a few features","","starter","ZA","referral","2024-09-01 08:53:32+01"
"25e67b8f-a27","e8c40eb2-93d8-4467-9453-fdf4536e4524",20241201,"2024-12",10,"Promoter",1,"Great value","More integrations","starter","ZA","referral","2024-12-01 15:30:50+01"
"9695862b-d3b","e8c40eb2-93d8-4467-9453-fdf4536e4524",20250301,"2025-03",9,"Promoter",1,"Clean UI, nothing bloated","Bulk actions","starter","ZA","referral","2025-03-01 04:50:20+01"
"ff8d0cb1-497","e8c40eb2-93d8-4467-9453-fdf4536e4524",20250601,"2025-06",6,"Detractor",-1,"Too expensive for what it offers","API docs","starter","ZA","referral","2025-06-01 05:46:53+01"
"b8ae6c47-eb3","e51e2ea4-53b2-4833-ae36-08bf0b80142a",20240901,"2024-09",9,"Promoter",1,"Super easy to use","More integrations","pro","NG","linkedin_ads","2024-09-01 17:48:08+01"
"8796721f-b7a","e51e2ea4-53b2-4833-ae36-08bf0b80142a",20241201,"2024-12",10,"Promoter",1,"Great value","Better reporting","pro","NG","linkedin_ads","2024-12-01 14:30:23+01"
"4d89e954-aed","e51e2ea4-53b2-4833-ae36-08bf0b80142a",20250301,"2025-03",6,"Detractor",-1,"Support was slow","API docs","pro","NG","linkedin_ads","2025-03-01 02:14:06+01"
"a9a64e1f-f8a","e51e2ea4-53b2-4833-ae36-08bf0b80142a",20250601,"2025-06",9,"Promoter",1,"Clean UI, nothing bloated","API docs","pro","NG","linkedin_ads","2025-06-01 10:10:36+01"
"41590a36-04f","e872a409-0d1a-40f4-a88b-6dbb5e02bb8f",20240901,"2024-09",9,"Promoter",1,"Love the kanban board","More integrations","starter","DE","google_ads","2024-09-01 06:06:26+01"
"22df2f1f-c39","e872a409-0d1a-40f4-a88b-6dbb5e02bb8f",20241201,"2024-12",9,"Promoter",1,"Clean UI, nothing bloated","Bulk actions","starter","DE","google_ads","2024-12-01 12:03:29+01"
"4e93747c-88c","e872a409-0d1a-40f4-a88b-6dbb5e02bb8f",20250301,"2025-03",8,"Passive",0,"Some bugs occasionally","Mobile app improvements","starter","DE","google_ads","2025-03-01 05:33:13+01"
"ea59ad88-0b8","e872a409-0d1a-40f4-a88b-6dbb5e02bb8f",20250601,"2025-06",6,"Detractor",-1,"Too expensive for what it offers","","starter","DE","google_ads","2025-06-01 14:21:22+01"
"f31c97e5-661","337db213-042d-4cbe-aefe-f72051c59522",20250301,"2025-03",10,"Promoter",1,"Love the kanban board","More integrations","pro","NG","organic_search","2025-03-01 03:23:27+01"
"d33c645c-b8e","337db213-042d-4cbe-aefe-f72051c59522",20250601,"2025-06",9,"Promoter",1,"Clean UI, nothing bloated","API docs","pro","NG","organic_search","2025-06-01 15:47:28+01"
"0e1b213e-ef5","860013f9-d1d1-4fee-84e8-b62235d2ba79",20250301,"2025-03",5,"Detractor",-1,"Confusing onboarding","","pro","NG","google_ads","2025-03-01 19:56:31+01"
"ed46dab9-987","860013f9-d1d1-4fee-84e8-b62235d2ba79",20250601,"2025-06",9,"Promoter",1,"Saves me hours every week","Mobile app improvements","pro","NG","google_ads","2025-06-01 13:57:42+01"
"6ad55a20-d20","432ff232-3a00-4b19-b5a4-8d0816594ddd",20240902,"2024-09",10,"Promoter",1,"Great value","API docs","pro","BR","google_ads","2024-09-02 00:29:14+01"
"00475dd8-0ff","432ff232-3a00-4b19-b5a4-8d0816594ddd",20241201,"2024-12",7,"Passive",0,"Works well enough","Mobile app improvements","pro","BR","google_ads","2024-12-01 07:53:55+01"
"ca015d34-980","432ff232-3a00-4b19-b5a4-8d0816594ddd",20250301,"2025-03",10,"Promoter",1,"Best tool for my team","More integrations","pro","BR","google_ads","2025-03-01 02:19:45+01"
"799ef685-818","432ff232-3a00-4b19-b5a4-8d0816594ddd",20250601,"2025-06",10,"Promoter",1,"Love the kanban board","","pro","BR","google_ads","2025-06-01 15:58:51+01"
"2a2dbfef-5bd","6b435e5f-188a-4e00-a55e-f82465f68ae1",20241201,"2024-12",10,"Promoter",1,"Best tool for my team","","pro","NG","google_ads","2024-12-01 06:58:37+01"
"2a8d9f8a-83b","6b435e5f-188a-4e00-a55e-f82465f68ae1",20250301,"2025-03",9,"Promoter",1,"Love the kanban board","Bulk actions","pro","NG","google_ads","2025-03-01 18:27:53+01"
"03fe2cec-def","6b435e5f-188a-4e00-a55e-f82465f68ae1",20250601,"2025-06",7,"Passive",0,"Some bugs occasionally","","pro","NG","google_ads","2025-06-01 07:44:16+01"
"a32a063d-79e","b4d94850-7393-442f-81a5-0ed17d08bfb4",20240301,"2024-03",9,"Promoter",1,"Clean UI, nothing bloated","Mobile app improvements","starter","NG","google_ads","2024-03-01 22:15:30+01"
"b286665e-08e","b4d94850-7393-442f-81a5-0ed17d08bfb4",20240601,"2024-06",9,"Promoter",1,"Super easy to use","API docs","starter","NG","google_ads","2024-06-01 03:21:27+01"
"875b1971-6cc","b4d94850-7393-442f-81a5-0ed17d08bfb4",20240901,"2024-09",10,"Promoter",1,"Saves me hours every week","","starter","NG","google_ads","2024-09-01 23:57:35+01"
"55f51244-655","b4d94850-7393-442f-81a5-0ed17d08bfb4",20241201,"2024-12",7,"Passive",0,"Some bugs occasionally","","starter","NG","google_ads","2024-12-01 20:47:47+01"
"199bde77-431","b4d94850-7393-442f-81a5-0ed17d08bfb4",20250301,"2025-03",9,"Promoter",1,"Saves me hours every week","API docs","starter","NG","google_ads","2025-03-01 11:29:43+01"
"ffd2eb0b-944","b4d94850-7393-442f-81a5-0ed17d08bfb4",20250601,"2025-06",9,"Promoter",1,"Super easy to use","Bulk actions","starter","NG","google_ads","2025-06-01 14:09:36+01"
"9a75a5b7-159","00272715-7c75-4a7f-ba61-32b30550cc3d",20250301,"2025-03",5,"Detractor",-1,"Keeps crashing on mobile","More integrations","business","ZA","product_hunt","2025-03-01 21:43:29+01"
"712720e2-253","00272715-7c75-4a7f-ba61-32b30550cc3d",20250601,"2025-06",9,"Promoter",1,"Love the kanban board","","business","ZA","product_hunt","2025-06-01 08:55:33+01"
"e140216e-693","44b2b537-734c-44b2-b8e8-6cc34c36c58a",20250301,"2025-03",9,"Promoter",1,"Love the kanban board","","pro","NG","google_ads","2025-03-01 07:19:44+01"
"5c66b406-54c","44b2b537-734c-44b2-b8e8-6cc34c36c58a",20250601,"2025-06",10,"Promoter",1,"Best tool for my team","Better reporting","pro","NG","google_ads","2025-06-01 07:45:45+01"
"d2ea9c04-14b","600a2068-b8c5-483e-8336-31fb5898f831",20240901,"2024-09",9,"Promoter",1,"Love the kanban board","API docs","pro","US","linkedin_ads","2024-09-01 01:12:22+01"
"a0f5b4db-b2d","600a2068-b8c5-483e-8336-31fb5898f831",20241201,"2024-12",7,"Passive",0,"Works well enough","Better reporting","pro","US","linkedin_ads","2024-12-01 22:56:49+01"
"1d901154-231","600a2068-b8c5-483e-8336-31fb5898f831",20250301,"2025-03",6,"Detractor",-1,"Missing integrations I need","More integrations","pro","US","linkedin_ads","2025-03-01 19:01:12+01"
"5567b11f-9f2","600a2068-b8c5-483e-8336-31fb5898f831",20250601,"2025-06",10,"Promoter",1,"Best tool for my team","API docs","pro","US","linkedin_ads","2025-06-01 08:59:44+01"
"10d71551-971","cb1f0f66-6128-434f-afb2-32dc6dd0fb75",20241201,"2024-12",8,"Passive",0,"Some bugs occasionally","Bulk actions","starter","GB","google_ads","2024-12-01 01:02:22+01"
"052425de-9b2","cb1f0f66-6128-434f-afb2-32dc6dd0fb75",20250301,"2025-03",10,"Promoter",1,"Best tool for my team","API docs","starter","GB","google_ads","2025-03-01 10:07:10+01"
"b7741959-fad","cb1f0f66-6128-434f-afb2-32dc6dd0fb75",20250601,"2025-06",8,"Passive",0,"Decent price","More integrations","starter","GB","google_ads","2025-06-01 11:20:15+01"
"b687005f-659","0b018914-e94a-43e7-908e-b11ebe13e5bd",20240301,"2024-03",10,"Promoter",1,"Saves me hours every week","API docs","starter","US","linkedin_ads","2024-03-01 20:45:45+01"
"9ee86ded-736","0b018914-e94a-43e7-908e-b11ebe13e5bd",20240601,"2024-06",10,"Promoter",1,"Saves me hours every week","Mobile app improvements","starter","US","linkedin_ads","2024-06-01 07:50:26+01"
"03d0e14b-dc5","0b018914-e94a-43e7-908e-b11ebe13e5bd",20240901,"2024-09",9,"Promoter",1,"Super easy to use","Mobile app improvements","starter","US","linkedin_ads","2024-09-01 04:44:54+01"
"35e124cc-6eb","0b018914-e94a-43e7-908e-b11ebe13e5bd",20241201,"2024-12",7,"Passive",0,"Decent price","","starter","US","linkedin_ads","2024-12-01 15:10:45+01"
"1e9bdea1-ebf","0b018914-e94a-43e7-908e-b11ebe13e5bd",20250301,"2025-03",9,"Promoter",1,"Love the kanban board","More integrations","starter","US","linkedin_ads","2025-03-01 17:31:00+01"
"1fe3b015-3a1","0b018914-e94a-43e7-908e-b11ebe13e5bd",20250601,"2025-06",9,"Promoter",1,"Love the kanban board","","starter","US","linkedin_ads","2025-06-01 14:39:04+01"
"586367cb-cf5","0e2947f4-c197-4278-ad67-2dbcaf1ed72d",20250301,"2025-03",7,"Passive",0,"Decent price","More integrations","pro","US","organic_search","2025-03-01 16:03:52+01"
"bb4da598-80f","0e2947f4-c197-4278-ad67-2dbcaf1ed72d",20250601,"2025-06",10,"Promoter",1,"Clean UI, nothing bloated","","pro","US","organic_search","2025-06-01 16:24:21+01"
"89f48345-ca0","74aa3f40-7c13-4a99-8307-8a14ea5f8777",20240901,"2024-09",8,"Passive",0,"Some bugs occasionally","","starter","US","linkedin_ads","2024-09-01 16:18:30+01"
"33c80702-de5","74aa3f40-7c13-4a99-8307-8a14ea5f8777",20241201,"2024-12",0,"Detractor",-1,"Keeps crashing on mobile","","starter","US","linkedin_ads","2024-12-01 18:09:15+01"
"e440dd11-42f","74aa3f40-7c13-4a99-8307-8a14ea5f8777",20250301,"2025-03",8,"Passive",0,"Decent price","Better reporting","starter","US","linkedin_ads","2025-03-01 08:17:32+01"
"97876185-de9","74aa3f40-7c13-4a99-8307-8a14ea5f8777",20250601,"2025-06",10,"Promoter",1,"Saves me hours every week","Better reporting","starter","US","linkedin_ads","2025-06-01 10:56:50+01"
"e44a6855-bc0","be0858f7-0e00-485f-a11d-46994186b77e",20240601,"2024-06",9,"Promoter",1,"Great value","More integrations","business","CA","organic_search","2024-06-01 20:00:36+01"
"f615586c-61b","be0858f7-0e00-485f-a11d-46994186b77e",20240901,"2024-09",10,"Promoter",1,"Saves me hours every week","API docs","business","CA","organic_search","2024-09-01 23:09:34+01"
"ef2e940a-3f9","be0858f7-0e00-485f-a11d-46994186b77e",20241201,"2024-12",9,"Promoter",1,"Super easy to use","API docs","business","CA","organic_search","2024-12-01 01:58:32+01"
"ecdeac71-308","be0858f7-0e00-485f-a11d-46994186b77e",20250302,"2025-03",7,"Passive",0,"Some bugs occasionally","More integrations","business","CA","organic_search","2025-03-02 00:24:47+01"
"265d2da8-539","be0858f7-0e00-485f-a11d-46994186b77e",20250601,"2025-06",10,"Promoter",1,"Super easy to use","","business","CA","organic_search","2025-06-01 06:38:53+01"
"f9068066-40e","b5be2aea-6644-41d5-b082-4f201a6e1c19",20240601,"2024-06",9,"Promoter",1,"Super easy to use","Bulk actions","starter","ZA","google_ads","2024-06-01 10:10:17+01"
"d1c23729-b01","b5be2aea-6644-41d5-b082-4f201a6e1c19",20240901,"2024-09",9,"Promoter",1,"Best tool for my team","Better reporting","starter","ZA","google_ads","2024-09-01 23:27:38+01"
"86b9dcc6-f59","b5be2aea-6644-41d5-b082-4f201a6e1c19",20241201,"2024-12",10,"Promoter",1,"Super easy to use","Mobile app improvements","starter","ZA","google_ads","2024-12-01 12:02:21+01"
"dc84d5b9-43e","b5be2aea-6644-41d5-b082-4f201a6e1c19",20250301,"2025-03",10,"Promoter",1,"Saves me hours every week","Bulk actions","starter","ZA","google_ads","2025-03-01 15:36:26+01"
"c10dc4bc-186","b5be2aea-6644-41d5-b082-4f201a6e1c19",20250601,"2025-06",9,"Promoter",1,"Super easy to use","API docs","starter","ZA","google_ads","2025-06-01 07:11:06+01"
"d7c1245c-68c","6e64cbd4-aa4b-4fab-b292-b310a2bfcdb8",20240601,"2024-06",9,"Promoter",1,"Clean UI, nothing bloated","API docs","pro","US","linkedin_ads","2024-06-01 04:37:23+01"
"28445a73-99c","6e64cbd4-aa4b-4fab-b292-b310a2bfcdb8",20240901,"2024-09",10,"Promoter",1,"Saves me hours every week","Mobile app improvements","pro","US","linkedin_ads","2024-09-01 16:01:45+01"
"540ab64d-8b7","6e64cbd4-aa4b-4fab-b292-b310a2bfcdb8",20241201,"2024-12",0,"Detractor",-1,"Keeps crashing on mobile","","pro","US","linkedin_ads","2024-12-01 20:20:48+01"
"7f9e79c3-608","6e64cbd4-aa4b-4fab-b292-b310a2bfcdb8",20250301,"2025-03",9,"Promoter",1,"Great value","Mobile app improvements","pro","US","linkedin_ads","2025-03-01 07:05:56+01"
"2c573c7f-d1c","6e64cbd4-aa4b-4fab-b292-b310a2bfcdb8",20250601,"2025-06",8,"Passive",0,"Works well enough","Mobile app improvements","pro","US","linkedin_ads","2025-06-01 15:30:35+01"
"7555e713-14c","f2993a4f-e959-4007-96fe-6d37e71f641b",20240301,"2024-03",7,"Passive",0,"Some bugs occasionally","More integrations","pro","ZA","google_ads","2024-03-01 23:08:11+01"
"14b17eb5-6af","f2993a4f-e959-4007-96fe-6d37e71f641b",20240601,"2024-06",10,"Promoter",1,"Love the kanban board","More integrations","pro","ZA","google_ads","2024-06-01 12:09:08+01"
"e3a62ab1-74e","f2993a4f-e959-4007-96fe-6d37e71f641b",20240902,"2024-09",8,"Passive",0,"Some bugs occasionally","","pro","ZA","google_ads","2024-09-02 00:26:38+01"
"9a7291b3-6ab","f2993a4f-e959-4007-96fe-6d37e71f641b",20241201,"2024-12",10,"Promoter",1,"Great value","API docs","pro","ZA","google_ads","2024-12-01 22:14:29+01"
"10e02e4d-8f6","f2993a4f-e959-4007-96fe-6d37e71f641b",20250301,"2025-03",4,"Detractor",-1,"Too expensive for what it offers","Mobile app improvements","pro","ZA","google_ads","2025-03-01 08:58:31+01"
"70d8448d-7d5","f2993a4f-e959-4007-96fe-6d37e71f641b",20250601,"2025-06",10,"Promoter",1,"Clean UI, nothing bloated","Mobile app improvements","pro","ZA","google_ads","2025-06-01 13:49:36+01"
"065790ed-225","5f96da9e-2bbf-48a7-ab8a-66f08b532cf7",20240301,"2024-03",10,"Promoter",1,"Great value","API docs","starter","US","google_ads","2024-03-01 21:39:16+01"
"f384d12c-952","5f96da9e-2bbf-48a7-ab8a-66f08b532cf7",20240601,"2024-06",4,"Detractor",-1,"Too expensive for what it offers","More integrations","starter","US","google_ads","2024-06-01 03:34:17+01"
"52ee82ff-32b","5f96da9e-2bbf-48a7-ab8a-66f08b532cf7",20240901,"2024-09",10,"Promoter",1,"Clean UI, nothing bloated","Bulk actions","starter","US","google_ads","2024-09-01 20:24:07+01"
"5df8d0bf-180","5f96da9e-2bbf-48a7-ab8a-66f08b532cf7",20241201,"2024-12",10,"Promoter",1,"Saves me hours every week","Mobile app improvements","starter","US","google_ads","2024-12-01 12:12:31+01"
"a3c68ece-54d","5f96da9e-2bbf-48a7-ab8a-66f08b532cf7",20250301,"2025-03",8,"Passive",0,"Good but missing a few features","More integrations","starter","US","google_ads","2025-03-01 17:21:50+01"
"5c5e7c5e-75f","5f96da9e-2bbf-48a7-ab8a-66f08b532cf7",20250601,"2025-06",6,"Detractor",-1,"Missing integrations I need","Bulk actions","starter","US","google_ads","2025-06-01 22:05:22+01"
"b084defe-51e","2afb4809-05f1-4ab5-8bef-bfb56f6f426f",20241201,"2024-12",4,"Detractor",-1,"Keeps crashing on mobile","API docs","starter","CA","organic_search","2024-12-01 18:29:48+01"
"61602c33-ad7","2afb4809-05f1-4ab5-8bef-bfb56f6f426f",20250301,"2025-03",9,"Promoter",1,"Great value","","starter","CA","organic_search","2025-03-01 04:02:25+01"
"2113091f-1f5","2afb4809-05f1-4ab5-8bef-bfb56f6f426f",20250601,"2025-06",9,"Promoter",1,"Best tool for my team","","starter","CA","organic_search","2025-06-01 14:41:10+01"
"52cf3dac-62c","7b7cd866-b9f6-450e-b9c7-98a875c273ce",20240301,"2024-03",1,"Detractor",-1,"Confusing onboarding","Better reporting","starter","NG","organic_search","2024-03-01 16:33:33+01"
"d63de1b4-7df","7b7cd866-b9f6-450e-b9c7-98a875c273ce",20240601,"2024-06",9,"Promoter",1,"Best tool for my team","API docs","starter","NG","organic_search","2024-06-01 15:22:19+01"
"0ce3bc88-bb3","7b7cd866-b9f6-450e-b9c7-98a875c273ce",20240901,"2024-09",10,"Promoter",1,"Love the kanban board","More integrations","starter","NG","organic_search","2024-09-01 11:40:44+01"
"b534e78c-885","7b7cd866-b9f6-450e-b9c7-98a875c273ce",20241201,"2024-12",6,"Detractor",-1,"Confusing onboarding","API docs","starter","NG","organic_search","2024-12-01 19:34:29+01"
"09db29ae-cfd","7b7cd866-b9f6-450e-b9c7-98a875c273ce",20250301,"2025-03",9,"Promoter",1,"Clean UI, nothing bloated","Better reporting","starter","NG","organic_search","2025-03-01 21:14:22+01"
"62dc0659-2ee","7b7cd866-b9f6-450e-b9c7-98a875c273ce",20250601,"2025-06",6,"Detractor",-1,"Missing integrations I need","Bulk actions","starter","NG","organic_search","2025-06-01 02:25:54+01"
"3985fa60-0bd","32136f43-2896-421b-91fd-1c2373bda8fa",20240901,"2024-09",10,"Promoter",1,"Clean UI, nothing bloated","API docs","pro","GB","organic_search","2024-09-01 03:25:44+01"
"4bb6131d-d51","32136f43-2896-421b-91fd-1c2373bda8fa",20241201,"2024-12",9,"Promoter",1,"Best tool for my team","API docs","pro","GB","organic_search","2024-12-01 08:42:43+01"
"38ba1a5d-2aa","32136f43-2896-421b-91fd-1c2373bda8fa",20250301,"2025-03",9,"Promoter",1,"Super easy to use","","pro","GB","organic_search","2025-03-01 22:46:58+01"
"e8f22cd1-6cd","32136f43-2896-421b-91fd-1c2373bda8fa",20250601,"2025-06",8,"Passive",0,"Works well enough","Mobile app improvements","pro","GB","organic_search","2025-06-01 22:21:57+01"
"ae2c4282-1a2","c2c31a20-7f73-41a5-93a5-3fa58f94b74d",20240301,"2024-03",7,"Passive",0,"Good but missing a few features","Bulk actions","starter","NG","linkedin_ads","2024-03-01 10:55:53+01"
"0d506fbc-054","c2c31a20-7f73-41a5-93a5-3fa58f94b74d",20240601,"2024-06",9,"Promoter",1,"Super easy to use","Bulk actions","starter","NG","linkedin_ads","2024-06-01 01:53:10+01"
"c33330f0-8b8","c2c31a20-7f73-41a5-93a5-3fa58f94b74d",20240901,"2024-09",9,"Promoter",1,"Best tool for my team","Mobile app improvements","starter","NG","linkedin_ads","2024-09-01 15:57:19+01"
"9dc5fe5e-ec3","c2c31a20-7f73-41a5-93a5-3fa58f94b74d",20241201,"2024-12",10,"Promoter",1,"Saves me hours every week","More integrations","starter","NG","linkedin_ads","2024-12-01 21:18:45+01"
"18a65d4c-097","c2c31a20-7f73-41a5-93a5-3fa58f94b74d",20250301,"2025-03",10,"Promoter",1,"Great value","API docs","starter","NG","linkedin_ads","2025-03-01 05:21:56+01"
"9b0b0599-7c7","c2c31a20-7f73-41a5-93a5-3fa58f94b74d",20250601,"2025-06",10,"Promoter",1,"Clean UI, nothing bloated","Mobile app improvements","starter","NG","linkedin_ads","2025-06-01 19:25:26+01"
"4b0b12a0-9e9","23e341b2-eccc-496f-b7d4-e72a402e5245",20240301,"2024-03",9,"Promoter",1,"Love the kanban board","Mobile app improvements","starter","NG","google_ads","2024-03-01 10:07:03+01"
"cd6d8d09-cc2","23e341b2-eccc-496f-b7d4-e72a402e5245",20240601,"2024-06",9,"Promoter",1,"Best tool for my team","","starter","NG","google_ads","2024-06-01 02:30:39+01"
"c4d46b01-c8b","23e341b2-eccc-496f-b7d4-e72a402e5245",20240901,"2024-09",10,"Promoter",1,"Clean UI, nothing bloated","","starter","NG","google_ads","2024-09-01 14:09:09+01"
"306a516b-234","23e341b2-eccc-496f-b7d4-e72a402e5245",20241201,"2024-12",10,"Promoter",1,"Best tool for my team","Better reporting","starter","NG","google_ads","2024-12-01 16:40:51+01"
"eb09960d-9a5","23e341b2-eccc-496f-b7d4-e72a402e5245",20250301,"2025-03",8,"Passive",0,"Decent price","Mobile app improvements","starter","NG","google_ads","2025-03-01 08:21:09+01"
"a99a19e1-6dd","23e341b2-eccc-496f-b7d4-e72a402e5245",20250601,"2025-06",9,"Promoter",1,"Love the kanban board","","starter","NG","google_ads","2025-06-01 07:50:27+01"
"9a8f029f-552","ca12b056-22b6-4998-8cc4-42349b6fba9f",20241201,"2024-12",9,"Promoter",1,"Great value","","pro","ZA","google_ads","2024-12-01 09:29:03+01"
"15952c72-5a6","ca12b056-22b6-4998-8cc4-42349b6fba9f",20250301,"2025-03",5,"Detractor",-1,"Too expensive for what it offers","","pro","ZA","google_ads","2025-03-01 12:38:02+01"
"eb5d8123-428","ca12b056-22b6-4998-8cc4-42349b6fba9f",20250601,"2025-06",9,"Promoter",1,"Best tool for my team","Bulk actions","pro","ZA","google_ads","2025-06-01 13:18:27+01"
"ad302e7c-de2","8dbe8f93-229b-4b71-ba51-db7a098000f8",20240901,"2024-09",10,"Promoter",1,"Love the kanban board","Bulk actions","starter","NG","google_ads","2024-09-01 10:53:27+01"
"aab70e02-7a8","8dbe8f93-229b-4b71-ba51-db7a098000f8",20241201,"2024-12",4,"Detractor",-1,"Confusing onboarding","Mobile app improvements","starter","NG","google_ads","2024-12-01 11:30:07+01"
