response_id,submitted_at,hidden.user_id,hidden.plan,hidden.country,question.nps_score,question.reason,question.feature_request
edd3c823-95a,2024-09-01T11:07:12Z,9e9ac39c-aee9-458a-a556-f8a5c12098c9,business,NG,10,Saves me hours every week,
f40eeb6d-a09,2024-12-01T14:48:30Z,9e9ac39c-aee9-458a-a556-f8a5c12098c9,business,NG,10,Super easy to use,Mobile app improvements
f5ac7df7-ae3,2025-03-01T08:15:15Z,9e9ac39c-aee9-458a-a556-f8a5c12098c9,business,NG,10,Love the kanban board,API docs
de2e81b4-436,2025-06-01T12:13:29Z,9e9ac39c-aee9-458a-a556-f8a5c12098c9,business,NG,7,Works well enough,API docs
345d9469-c8a,2024-03-01T04:34:25Z,153c838d-fd67-454a-8e80-ac714d2e0a41,pro,GH,6,Confusing onboarding,More integrations
3c3f38b0-660,2024-06-01T21:28:07Z,153c838d-fd67-454a-8e80-ac714d2e0a41,pro,GH,8,Good but missing a few features,Bulk actions
587bb23c-80d,2024-09-01T09:15:18Z,153c838d-fd67-454a-8e80-ac714d2e0a41,pro,GH,9,Great value,Bulk actions
cbe591ef-96f,2024-12-01T08:00:17Z,153c838d-fd67-454a-8e80-ac714d2e0a41,pro,GH,3,Confusing onboarding,Better reporting
eaf74f41-4cb,2025-03-01T11:13:42Z,153c838d-fd67-454a-8e80-ac714d2e0a41,pro,GH,10,Love the kanban board,Mobile app improvements
a769f72e-5ce,2025-06-01T17:17:00Z,153c838d-fd67-454a-8e80-ac714d2e0a41,pro,GH,9,Saves me hours every week,API docs
9d6e8e84-57f,2024-03-01T17:34:36Z,7287a2e9-b2a0-4fc0-9c85-84c623c131dc,pro,US,9,Super easy to use,
28af250e-6c2,2024-06-01T10:33:16Z,7287a2e9-b2a0-4fc0-9c85-84c623c131dc,pro,US,7,Some bugs occasionally,
8b3943d3-d00,2024-09-01T06:01:47Z,7287a2e9-b2a0-4fc0-9c85-84c623c131dc,pro,US,8,Decent price,
fc51acf8-790,2024-12-01T08:05:59Z,7287a2e9-b2a0-4fc0-9c85-84c623c131dc,pro,US,10,Love the kanban board,API docs
9525d710-3ca,2025-03-01T15:51:42Z,7287a2e9-b2a0-4fc0-9c85-84c623c131dc,pro,US,7,Good but missing a few features,
31872c60-50f,2025-06-01T04:24:00Z,7287a2e9-b2a0-4fc0-9c85-84c623c131dc,pro,US,9,"Clean UI, nothing bloated",Mobile app improvements
cd714499-2b2,2024-03-01T07:43:23Z,cb093987-a9f6-4c44-b5df-b633c25cf6fe,starter,IN,7,Decent price,Bulk actions
92c5a298-5b2,2024-06-01T10:26:46Z,cb093987-a9f6-4c44-b5df-b633c25cf6fe,starter,IN,0,Missing integrations I need,Mobile app improvements
b3d02462-ad9,2024-09-01T15:12:55Z,cb093987-a9f6-4c44-b5df-b633c25cf6fe,starter,IN,8,Some bugs occasionally,Bulk actions
8eb47613-eeb,2024-12-01T10:17:56Z,cb093987-a9f6-4c44-b5df-b633c25cf6fe,starter,IN,1,Missing integrations I need,Better reporting
38430a4f-76f,2025-03-01T15:14:42Z,cb093987-a9f6-4c44-b5df-b633c25cf6fe,starter,IN,7,Decent price,
715ef779-445,2025-06-01T04:39:11Z,cb093987-a9f6-4c44-b5df-b633c25cf6fe,starter,IN,8,Decent price,More integrations
28e19418-2fc,2024-06-01T02:49:03Z,84900ad7-e6a1-42db-8caf-bda82c9d6df2,pro,GH,10,Love the kanban board,Mobile app improvements
c6e99a40-c72,2024-09-01T16:28:58Z,84900ad7-e6a1-42db-8caf-bda82c9d6df2,pro,GH,9,Love the kanban board,API docs
741bb5ec-2d3,2024-12-01T16:02:15Z,84900ad7-e6a1-42db-8caf-bda82c9d6df2,pro,GH,10,Best tool for my team,
6532cca3-d38,2025-03-01T21:07:51Z,84900ad7-e6a1-42db-8caf-bda82c9d6df2,pro,GH,8,Works well enough,
cacde21c-1d7,2025-06-01T07:03:52Z,84900ad7-e6a1-42db-8caf-bda82c9d6df2,pro,GH,10,Super easy to use,
57e76f70-508,2025-06-01T20:54:04Z,edbf0f63-6f65-40e0-87ca-012567ce8617,business,NG,9,Love the kanban board,API docs
089f57b4-ab0,2024-03-01T13:34:17Z,25e4a50f-2eb3-4e29-a0e1-0b6104a2f417,pro,IN,10,Love the kanban board,Mobile app improvements
54ee988c-ae3,2024-06-01T21:42:33Z,25e4a50f-2eb3-4e29-a0e1-0b6104a2f417,pro,IN,9,Saves me hours every week,Mobile app improvements
d0ff17d8-503,2024-09-01T04:45:08Z,25e4a50f-2eb3-4e29-a0e1-0b6104a2f417,pro,IN,9,Great value,Mobile app improvements
3a87baf8-bc9,2024-12-01T08:40:41Z,25e4a50f-2eb3-4e29-a0e1-0b6104a2f417,pro,IN,10,"Clean UI, nothing bloated",Better reporting
7196b1bf-1c6,2025-03-01T01:17:54Z,25e4a50f-2eb3-4e29-a0e1-0b6104a2f417,pro,IN,10,Love the kanban board,Mobile app improvements
73e61655-e10,2025-06-01T05:01:52Z,25e4a50f-2eb3-4e29-a0e1-0b6104a2f417,pro,IN,4,Too expensive for what it offers,Bulk actions
1a93544a-89d,2024-03-01T05:55:40Z,5f663dd2-2c17-407e-a755-583606d7be41,business,US,9,Super easy to use,API docs
e98bdda8-70e,2024-06-01T00:40:40Z,5f663dd2-2c17-407e-a755-583606d7be41,business,US,9,Love the kanban board,Mobile app improvements
04421546-c04,2024-09-01T13:36:22Z,5f663dd2-2c17-407e-a755-583606d7be41,business,US,3,Confusing onboarding,More integrations
9ea1ac9e-66b,2024-12-01T21:32:01Z,5f663dd2-2c17-407e-a755-583606d7be41,business,US,9,Great value,Bulk actions
3d2539c6-e86,2025-03-01T23:53:04Z,5f663dd2-2c17-407e-a755-583606d7be41,business,US,9,Best tool for my team,
f8f01b74-1ad,2025-06-01T11:03:54Z,5f663dd2-2c17-407e-a755-583606d7be41,business,US,9,Best tool for my team,More integrations
cec5e4e8-68e,2025-06-01T20:51:21Z,af0f0845-dcfe-49ef-8ef4-9064a6d95b64,business,GB,9,Super easy to use,Better reporting
88b49ef5-ec4,2024-03-01T20:04:59Z,3531be66-e44b-452e-9760-5ce423f61da3,business,DE,9,Best tool for my team,Mobile app improvements
189b9bf9-7f1,2024-06-01T00:38:31Z,3531be66-e44b-452e-9760-5ce423f61da3,business,DE,9,Love the kanban board,More integrations
f52edd9b-ed8,2024-09-01T07:40:24Z,3531be66-e44b-452e-9760-5ce423f61da3,business,DE,7,Decent price,More integrations
2428b7a5-e43,2024-12-01T11:46:03Z,3531be66-e44b-452e-9760-5ce423f61da3,business,DE,4,Keeps crashing on mobile,Better reporting
840f6da8-87d,2025-03-01T17:43:11Z,3531be66-e44b-452e-9760-5ce423f61da3,business,DE,10,Saves me hours every week,
b763fdfd-c7a,2025-06-01T19:10:52Z,3531be66-e44b-452e-9760-5ce423f61da3,business,DE,6,Keeps crashing on mobile,Better reporting
3f4a2501-b7a,2024-12-01T09:10:05Z,b46df555-325b-4130-94ef-ab02513bfeb6,starter,NG,10,Super easy to use,Better reporting
8d252521-d9a,2025-03-01T14:24:11Z,b46df555-325b-4130-94ef-ab02513bfeb6,starter,NG,10,Great value,Mobile app improvements
614ea123-294,2025-06-01T10:23:31Z,b46df555-325b-4130-94ef-ab02513bfeb6,starter,NG,8,Decent price,Mobile app improvements
8f13a692-784,2025-03-01T13:12:47Z,09800b85-130a-4248-b34c-d07b838cf12f,pro,NG,7,Good but missing a few features,Mobile app improvements
1acf154c-d43,2025-06-01T11:54:25Z,09800b85-130a-4248-b34c-d07b838cf12f,pro,NG,9,Super easy to use,Better reporting
232bae8f-af1,2024-09-01T07:53:32Z,e8c40eb2-93d8-4467-9453-fdf4536e4524,starter,ZA,7,Good but missing a few features,
25e67b8f-a27,2024-12-01T14:30:50Z,e8c40eb2-93d8-4467-9453-fdf4536e4524,starter,ZA,10,Great value,More integrations
9695862b-d3b,2025-03-01T03:50:20Z,e8c40eb2-93d8-4467-9453-fdf4536e4524,starter,ZA,9,"Clean UI, nothing bloated",Bulk actions
ff8d0cb1-497,2025-06-01T04:46:53Z,e8c40eb2-93d8-4467-9453-fdf4536e4524,starter,ZA,6,Too expensive for what it offers,API docs
b8ae6c47-eb3,2024-09-01T16:48:08Z,e51e2ea4-53b2-4833-ae36-08bf0b80142a,pro,NG,9,Super easy to use,More integrations
8796721f-b7a,2024-12-01T13:30:23Z,e51e2ea4-53b2-4833-ae36-08bf0b80142a,pro,NG,10,Great value,Better reporting
4d89e954-aed,2025-03-01T01:14:06Z,e51e2ea4-53b2-4833-ae36-08bf0b80142a,pro,NG,6,Support was slow,API docs
a9a64e1f-f8a,2025-06-01T09:10:36Z,e51e2ea4-53b2-4833-ae36-08bf0b80142a,pro,NG,9,"Clean UI, nothing bloated",API docs
41590a36-04f,2024-09-01T05:06:26Z,e872a409-0d1a-40f4-a88b-6dbb5e02bb8f,starter,DE,9,Love the kanban board,More integrations
22df2f1f-c39,2024-12-01T11:03:29Z,e872a409-0d1a-40f4-a88b-6dbb5e02bb8f,starter,DE,9,"Clean UI, nothing bloated",Bulk actions
4e93747c-88c,2025-03-01T04:33:13Z,e872a409-0d1a-40f4-a88b-6dbb5e02bb8f,starter,DE,8,Some bugs occasionally,Mobile app improvements
ea59ad88-0b8,2025-06-01T13:21:22Z,e872a409-0d1a-40f4-a88b-6dbb5e02bb8f,starter,DE,6,Too expensive for what it offers,
f31c97e5-661,2025-03-01T02:23:27Z,337db213-042d-4cbe-aefe-f72051c59522,pro,NG,10,Love the kanban board,More integrations
d33c645c-b8e,2025-06-01T14:47:28Z,337db213-042d-4cbe-aefe-f72051c59522,pro,NG,9,"Clean UI, nothing bloated",API docs
0e1b213e-ef5,2025-03-01T18:56:31Z,860013f9-d1d1-4fee-84e8-b62235d2ba79,pro,NG,5,Confusing onboarding,
ed46dab9-987,2025-06-01T12:57:42Z,860013f9-d1d1-4fee-84e8-b62235d2ba79,pro,NG,9,Saves me hours every week,Mobile app improvements
6ad55a20-d20,2024-09-01T23:29:14Z,432ff232-3a00-4b19-b5a4-8d0816594ddd,pro,BR,10,Great value,API docs
00475dd8-0ff,2024-12-01T06:53:55Z,432ff232-3a00-4b19-b5a4-8d0816594ddd,pro,BR,7,Works well enough,Mobile app improvements
ca015d34-980,2025-03-01T01:19:45Z,432ff232-3a00-4b19-b5a4-8d0816594ddd,pro,BR,10,Best tool for my team,More integrations
799ef685-818,2025-06-01T14:58:51Z,432ff232-3a00-4b19-b5a4-8d0816594ddd,pro,BR,10,Love the kanban board,
2a2dbfef-5bd,2024-12-01T05:58:37Z,6b435e5f-188a-4e00-a55e-f82465f68ae1,pro,NG,10,Best tool for my team,
2a8d9f8a-83b,2025-03-01T17:27:53Z,6b435e5f-188a-4e00-a55e-f82465f68ae1,pro,NG,9,Love the kanban board,Bulk actions
03fe2cec-def,2025-06-01T06:44:16Z,6b435e5f-188a-4e00-a55e-f82465f68ae1,pro,NG,7,Some bugs occasionally,
a32a063d-79e,2024-03-01T21:15:30Z,b4d94850-7393-442f-81a5-0ed17d08bfb4,starter,NG,9,"Clean UI, nothing bloated",Mobile app improvements
b286665e-08e,2024-06-01T02:21:27Z,b4d94850-7393-442f-81a5-0ed17d08bfb4,starter,NG,9,Super easy to use,API docs
875b1971-6cc,2024-09-01T22:57:35Z,b4d94850-7393-442f-81a5-0ed17d08bfb4,starter,NG,10,Saves me hours every week,
55f51244-655,2024-12-01T19:47:47Z,b4d94850-7393-442f-81a5-0ed17d08bfb4,starter,NG,7,Some bugs occasionally,
199bde77-431,2025-03-01T10:29:43Z,b4d94850-7393-442f-81a5-0ed17d08bfb4,starter,NG,9,Saves me hours every week,API docs
ffd2eb0b-944,2025-06-01T13:09:36Z,b4d94850-7393-442f-81a5-0ed17d08bfb4,starter,NG,9,Super easy to use,Bulk actions
9a75a5b7-159,2025-03-01T20:43:29Z,00272715-7c75-4a7f-ba61-32b30550cc3d,business,ZA,5,Keeps crashing on mobile,More integrations
712720e2-253,2025-06-01T07:55:33Z,00272715-7c75-4a7f-ba61-32b30550cc3d,business,ZA,9,Love the kanban board,
e140216e-693,2025-03-01T06:19:44Z,44b2b537-734c-44b2-b8e8-6cc34c36c58a,pro,NG,9,Love the kanban board,
5c66b406-54c,2025-06-01T06:45:45Z,44b2b537-734c-44b2-b8e8-6cc34c36c58a,pro,NG,10,Best tool for my team,Better reporting
d2ea9c04-14b,2024-09-01T00:12:22Z,600a2068-b8c5-483e-8336-31fb5898f831,pro,US,9,Love the kanban board,API docs
a0f5b4db-b2d,2024-12-01T21:56:49Z,600a2068-b8c5-483e-8336-31fb5898f831,pro,US,7,Works well enough,Better reporting
1d901154-231,2025-03-01T18:01:12Z,600a2068-b8c5-483e-8336-31fb5898f831,pro,US,6,Missing integrations I need,More integrations
5567b11f-9f2,2025-06-01T07:59:44Z,600a2068-b8c5-483e-8336-31fb5898f831,pro,US,10,Best tool for my team,API docs
10d71551-971,2024-12-01T00:02:22Z,cb1f0f66-6128-434f-afb2-32dc6dd0fb75,starter,GB,8,Some bugs occasionally,Bulk actions
052425de-9b2,2025-03-01T09:07:10Z,cb1f0f66-6128-434f-afb2-32dc6dd0fb75,starter,GB,10,Best tool for my team,API docs
b7741959-fad,2025-06-01T10:20:15Z,cb1f0f66-6128-434f-afb2-32dc6dd0fb75,starter,GB,8,Decent price,More integrations
b687005f-659,2024-03-01T19:45:45Z,0b018914-e94a-43e7-908e-b11ebe13e5bd,starter,US,10,Saves me hours every week,API docs
9ee86ded-736,2024-06-01T06:50:26Z,0b018914-e94a-43e7-908e-b11ebe13e5bd,starter,US,10,Saves me hours every week,Mobile app improvements
03d0e14b-dc5,2024-09-01T03:44:54Z,0b018914-e94a-43e7-908e-b11ebe13e5bd,starter,US,9,Super easy to use,Mobile app improvements
35e124cc-6eb,2024-12-01T14:10:45Z,0b018914-e94a-43e7-908e-b11ebe13e5bd,starter,US,7,Decent price,
1e9bdea1-ebf,2025-03-01T16:31:00Z,0b018914-e94a-43e7-908e-b11ebe13e5bd,starter,US,9,Love the kanban board,More integrations
1fe3b015-3a1,2025-06-01T13:39:04Z,0b018914-e94a-43e7-908e-b11ebe13e5bd,starter,US,9,Love the kanban board,
586367cb-cf5,2025-03-01T15:03:52Z,0e2947f4-c197-4278-ad67-2dbcaf1ed72d,pro,US,7,Decent price,More integrations
bb4da598-80f,2025-06-01T15:24:21Z,0e2947f4-c197-4278-ad67-2dbcaf1ed72d,pro,US,10,"Clean UI, nothing bloated",
89f48345-ca0,2024-09-01T15:18:30Z,74aa3f40-7c13-4a99-8307-8a14ea5f8777,starter,US,8,Some bugs occasionally,
33c80702-de5,2024-12-01T17:09:15Z,74aa3f40-7c13-4a99-8307-8a14ea5f8777,starter,US,0,Keeps crashing on mobile,
e440dd11-42f,2025-03-01T07:17:32Z,74aa3f40-7c13-4a99-8307-8a14ea5f8777,starter,US,8,Decent price,Better reporting
97876185-de9,2025-06-01T09:56:50Z,74aa3f40-7c13-4a99-8307-8a14ea5f8777,starter,US,10,Saves me hours every week,Better reporting
e44a6855-bc0,2024-06-01T19:00:36Z,be0858f7-0e00-485f-a11d-46994186b77e,business,CA,9,Great value,More integrations
f615586c-61b,2024-09-01T22:09:34Z,be0858f7-0e00-485f-a11d-46994186b77e,business,CA,10,Saves me hours every week,API docs
ef2e940a-3f9,2024-12-01T00:58:32Z,be0858f7-0e00-485f-a11d-46994186b77e,business,CA,9,Super easy to use,API docs
ecdeac71-308,2025-03-01T23:24:47Z,be0858f7-0e00-485f-a11d-46994186b77e,business,CA,7,Some bugs occasionally,More integrations
265d2da8-539,2025-06-01T05:38:53Z,be0858f7-0e00-485f-a11d-46994186b77e,business,CA,10,Super easy to use,
f9068066-40e,2024-06-01T09:10:17Z,b5be2aea-6644-41d5-b082-4f201a6e1c19,starter,ZA,9,Super easy to use,Bulk actions
d1c23729-b01,2024-09-01T22:27:38Z,b5be2aea-6644-41d5-b082-4f201a6e1c19,starter,ZA,9,Best tool for my team,Better reporting
86b9dcc6-f59,2024-12-01T11:02:21Z,b5be2aea-6644-41d5-b082-4f201a6e1c19,starter,ZA,10,Super easy to use,Mobile app improvements
dc84d5b9-43e,2025-03-01T14:36:26Z,b5be2aea-6644-41d5-b082-4f201a6e1c19,starter,ZA,10,Saves me hours every week,Bulk actions
c10dc4bc-186,2025-06-01T06:11:06Z,b5be2aea-6644-41d5-b082-4f201a6e1c19,starter,ZA,9,Super easy to use,API docs
d7c1245c-68c,2024-06-01T03:37:23Z,6e64cbd4-aa4b-4fab-b292-b310a2bfcdb8,pro,US,9,"Clean UI, nothing bloated",API docs
28445a73-99c,2024-09-01T15:01:45Z,6e64cbd4-aa4b-4fab-b292-b310a2bfcdb8,pro,US,10,Saves me hours every week,Mobile app improvements
540ab64d-8b7,2024-12-01T19:20:48Z,6e64cbd4-aa4b-4fab-b292-b310a2bfcdb8,pro,US,0,Keeps crashing on mobile,
7f9e79c3-608,2025-03-01T06:05:56Z,6e64cbd4-aa4b-4fab-b292-b310a2bfcdb8,pro,US,9,Great value,Mobile app improvements
2c573c7f-d1c,2025-06-01T14:30:35Z,6e64cbd4-aa4b-4fab-b292-b310a2bfcdb8,pro,US,8,Works well enough,Mobile app improvements
7555e713-14c,2024-03-01T22:08:11Z,f2993a4f-e959-4007-96fe-6d37e71f641b,pro,ZA,7,Some bugs occasionally,More integrations
14b17eb5-6af,2024-06-01T11:09:08Z,f2993a4f-e959-4007-96fe-6d37e71f641b,pro,ZA,10,Love the kanban board,More integrations
e3a62ab1-74e,2024-09-01T23:26:38Z,f2993a4f-e959-4007-96fe-6d37e71f641b,pro,ZA,8,Some bugs occasionally,
9a7291b3-6ab,2024-12-01T21:14:29Z,f2993a4f-e959-4007-96fe-6d37e71f641b,pro,ZA,10,Great value,API docs
10e02e4d-8f6,2025-03-01T07:58:31Z,f2993a4f-e959-4007-96fe-6d37e71f641b,pro,ZA,4,Too expensive for what it offers,Mobile app improvements
70d8448d-7d5,2025-06-01T12:49:36Z,f2993a4f-e959-4007-96fe-6d37e71f641b,pro,ZA,10,"Clean UI, nothing bloated",Mobile app improvements
065790ed-225,2024-03-01T20:39:16Z,5f96da9e-2bbf-48a7-ab8a-66f08b532cf7,starter,US,10,Great value,API docs
f384d12c-952,2024-06-01T02:34:17Z,5f96da9e-2bbf-48a7-ab8a-66f08b532cf7,starter,US,4,Too expensive for what it offers,More integrations
52ee82ff-32b,2024-09-01T19:24:07Z,5f96da9e-2bbf-48a7-ab8a-66f08b532cf7,starter,US,10,"Clean UI, nothing bloated",Bulk actions
5df8d0bf-180,2024-12-01T11:12:31Z,5f96da9e-2bbf-48a7-ab8a-66f08b532cf7,starter,US,10,Saves me hours every week,Mobile app improvements
a3c68ece-54d,2025-03-01T16:21:50Z,5f96da9e-2bbf-48a7-ab8a-66f08b532cf7,starter,US,8,Good but missing a few features,More integrations
5c5e7c5e-75f,2025-06-01T21:05:22Z,5f96da9e-2bbf-48a7-ab8a-66f08b532cf7,starter,US,6,Missing integrations I need,Bulk actions
b084defe-51e,2024-12-01T17:29:48Z,2afb4809-05f1-4ab5-8bef-bfb56f6f426f,starter,CA,4,Keeps crashing on mobile,API docs
61602c33-ad7,2025-03-01T03:02:25Z,2afb4809-05f1-4ab5-8bef-bfb56f6f426f,starter,CA,9,Great value,
2113091f-1f5,2025-06-01T13:41:10Z,2afb4809-05f1-4ab5-8bef-bfb56f6f426f,starter,CA,9,Best tool for my team,
52cf3dac-62c,2024-03-01T15:33:33Z,7b7cd866-b9f6-450e-b9c7-98a875c273ce,starter,NG,1,Confusing onboarding,Better reporting
d63de1b4-7df,2024-06-01T14:22:19Z,7b7cd866-b9f6-450e-b9c7-98a875c273ce,starter,NG,9,Best tool for my team,API docs
0ce3bc88-bb3,2024-09-01T10:40:44Z,7b7cd866-b9f6-450e-b9c7-98a875c273ce,starter,NG,10,Love the kanban board,More integrations
b534e78c-885,2024-12-01T18:34:29Z,7b7cd866-b9f6-450e-b9c7-98a875c273ce,starter,NG,6,Confusing onboarding,API docs
09db29ae-cfd,2025-03-01T20:14:22Z,7b7cd866-b9f6-450e-b9c7-98a875c273ce,starter,NG,9,"Clean UI, nothing bloated",Better reporting
62dc0659-2ee,2025-06-01T01:25:54Z,7b7cd866-b9f6-450e-b9c7-98a875c273ce,starter,NG,6,Missing integrations I need,Bulk actions
3985fa60-0bd,2024-09-01T02:25:44Z,32136f43-2896-421b-91fd-1c2373bda8fa,pro,GB,10,"Clean UI, nothing bloated",API docs
4bb6131d-d51,2024-12-01T07:42:43Z,32136f43-2896-421b-91fd-1c2373bda8fa,pro,GB,9,Best tool for my team,API docs
38ba1a5d-2aa,2025-03-01T21:46:58Z,32136f43-2896-421b-91fd-1c2373bda8fa,pro,GB,9,Super easy to use,
e8f22cd1-6cd,2025-06-01T21:21:57Z,32136f43-2896-421b-91fd-1c2373bda8fa,pro,GB,8,Works well enough,Mobile app improvements
ae2c4282-1a2,2024-03-01T09:55:53Z,c2c31a20-7f73-41a5-93a5-3fa58f94b74d,starter,NG,7,Good but missing a few features,Bulk actions
0d506fbc-054,2024-06-01T00:53:10Z,c2c31a20-7f73-41a5-93a5-3fa58f94b74d,starter,NG,9,Super easy to use,Bulk actions
c33330f0-8b8,2024-09-01T14:57:19Z,c2c31a20-7f73-41a5-93a5-3fa58f94b74d,starter,NG,9,Best tool for my team,Mobile app improvements
9dc5fe5e-ec3,2024-12-01T20:18:45Z,c2c31a20-7f73-41a5-93a5-3fa58f94b74d,starter,NG,10,Saves me hours every week,More integrations
18a65d4c-097,2025-03-01T04:21:56Z,c2c31a20-7f73-41a5-93a5-3fa58f94b74d,starter,NG,10,Great value,API docs
9b0b0599-7c7,2025-06-01T18:25:26Z,c2c31a20-7f73-41a5-93a5-3fa58f94b74d,starter,NG,10,"Clean UI, nothing bloated",Mobile app improvements
4b0b12a0-9e9,2024-03-01T09:07:03Z,23e341b2-eccc-496f-b7d4-e72a402e5245,starter,NG,9,Love the kanban board,Mobile app improvements
cd6d8d09-cc2,2024-06-01T01:30:39Z,23e341b2-eccc-496f-b7d4-e72a402e5245,starter,NG,9,Best tool for my team,
c4d46b01-c8b,2024-09-01T13:09:09Z,23e341b2-eccc-496f-b7d4-e72a402e5245,starter,NG,10,"Clean UI, nothing bloated",
306a516b-234,2024-12-01T15:40:51Z,23e341b2-eccc-496f-b7d4-e72a402e5245,starter,NG,10,Best tool for my team,Better reporting
eb09960d-9a5,2025-03-01T07:21:09Z,23e341b2-eccc-496f-b7d4-e72a402e5245,starter,NG,8,Decent price,Mobile app improvements
a99a19e1-6dd,2025-06-01T06:50:27Z,23e341b2-eccc-496f-b7d4-e72a402e5245,starter,NG,9,Love the kanban board,
9a8f029f-552,2024-12-01T08:29:03Z,ca12b056-22b6-4998-8cc4-42349b6fba9f,pro,ZA,9,Great value,
15952c72-5a6,2025-03-01T11:38:02Z,ca12b056-22b6-4998-8cc4-42349b6fba9f,pro,ZA,5,Too expensive for what it offers,
eb5d8123-428,2025-06-01T12:18:27Z,ca12b056-22b6-4998-8cc4-42349b6fba9f,pro,ZA,9,Best tool for my team,Bulk actions
ad302e7c-de2,2024-09-01T09:53:27Z,8dbe8f93-229b-4b71-ba51-db7a098000f8,starter,NG,10,Love the kanban board,Bulk actions
aab70e02-7a8,2024-12-01T10:30:07Z,8dbe8f93-229b-4b71-ba51-db7a098000f8,starter,NG,4,Confusing onboarding,Mobile app improvements
aa70bff8-018,2025-03-01T06:38:49Z,8dbe8f93-229b-4b71-ba51-db7a098000f8,starter,NG,5,Support was slow,Better reporting
913a63aa-136,2025-06-01T18:08:25Z,8dbe8f93-229b-4b71-ba51-db7a098000f8,starter,NG,10,Super easy to use,Bulk actions
e9aaa222-eef,2025-06-01T03:10:37Z,c8ad0b79-a216-4af3-9358-8d4e4fea79a0,business,BR,8,Works well enough,
0fa6d9f0-35a,2024-03-01T14:39:04Z,efdfa648-767c-49a8-a140-9f0a3487743b,starter,GB,2,Confusing onboarding,Bulk actions
14e08b22-a0a,2024-06-01T01:13:30Z,efdfa648-767c-49a8-a140-9f0a3487743b,starter,GB,5,Support was slow,API docs
54e30b13-17f,2024-09-01T10:47:16Z,efdfa648-767c-49a8-a140-9f0a3487743b,starter,GB,8,Decent price,
76eb885a-43e,2024-12-01T08:51:41Z,efdfa648-767c-49a8-a140-9f0a3487743b,starter,GB,0,Missing integrations I need,
a964bef3-6f6,2025-03-01T16:47:31Z,efdfa648-767c-49a8-a140-9f0a3487743b,starter,GB,8,Some bugs occasionally,Better reporting
c5982941-c83,2025-06-01T03:06:36Z,efdfa648-767c-49a8-a140-9f0a3487743b,starter,GB,10,Love the kanban board,Mobile app improvements
9bcd3164-486,2025-03-01T20:53:36Z,093466c8-ea84-49ba-81a2-3dabc4337926,pro,CA,1,Support was slow,Mobile app improvements
2e628a65-c65,2025-06-01T13:04:21Z,093466c8-ea84-49ba-81a2-3dabc4337926,pro,CA,9,Best tool for my team,
8a76b586-584,2024-09-01T16:42:41Z,a57ca7ec-1eee-4983-a757-c1209c79c28f,business,IN,6,Support was slow,Bulk actions
6819556f-22f,2024-12-01T00:59:36Z,a57ca7ec-1eee-4983-a757-c1209c79c28f,business,IN,9,Love the kanban board,API docs
56ef6888-3e6,2025-03-01T18:46:39Z,a57ca7ec-1eee-4983-a757-c1209c79c28f,business,IN,10,Love the kanban board,More integrations
80e135c1-9db,2025-06-01T07:32:37Z,a57ca7ec-1eee-4983-a757-c1209c79c28f,business,IN,9,Super easy to use,Mobile app improvements
cf3d9c7f-c38,2024-12-01T22:58:24Z,3593c02a-ff8a-4326-9fef-c809b95b9e69,pro,US,9,Super easy to use,Better reporting
8335d30c-627,2025-03-01T09:21:35Z,3593c02a-ff8a-4326-9fef-c809b95b9e69,pro,US,9,Saves me hours every week,Bulk actions
50e5a2b2-0ef,2025-06-01T13:17:25Z,3593c02a-ff8a-4326-9fef-c809b95b9e69,pro,US,9,Love the kanban board,Mobile app improvements
6e140267-3d9,2025-03-01T00:36:57Z,a26c9114-d8ec-4afe-89f5-99075f0604a6,starter,US,9,Great value,Bulk actions
baaa1c58-50a,2025-06-01T20:02:19Z,a26c9114-d8ec-4afe-89f5-99075f0604a6,starter,US,9,Great value,Better reporting
14a94e52-953,2024-12-01T03:31:31Z,e15a0b40-a90b-416b-bf7d-616692d2cbde,starter,GH,10,Love the kanban board,Bulk actions
a9494628-371,2025-03-01T19:50:43Z,e15a0b40-a90b-416b-bf7d-616692d2cbde,starter,GH,8,Works well enough,Bulk actions
f74cff35-b9d,2025-06-01T09:28:10Z,e15a0b40-a90b-416b-bf7d-616692d2cbde,starter,GH,9,Love the kanban board,More integrations
22edc049-a05,2024-09-01T21:50:31Z,b479fea2-737c-43f4-8a13-45b11ceda9b9,business,GB,6,Too expensive for what it offers,Mobile app improvements
408bba3b-867,2024-12-01T23:22:34Z,b479fea2-737c-43f4-8a13-45b11ceda9b9,business,GB,9,Best tool for my team,Better reporting
8e65c30f-278,2025-03-01T19:22:29Z,b479fea2-737c-43f4-8a13-45b11ceda9b9,business,GB,9,Saves me hours every week,Mobile app improvements
548e5d97-7eb,2025-06-01T09:33:41Z,b479fea2-737c-43f4-8a13-45b11ceda9b9,business,GB,9,"Clean UI, nothing bloated",More integrations
11526bee-6a7,2024-12-01T00:59:11Z,4da574fd-6df1-4f0a-9f4d-bea06a80899c,starter,NG,10,Best tool for my team,Mobile app improvements
c1b42cc4-51a,2025-03-01T04:25:46Z,4da574fd-6df1-4f0a-9f4d-bea06a80899c,starter,NG,10,Super easy to use,Better reporting
369a1a80-b33,2025-06-01T08:22:02Z,4da574fd-6df1-4f0a-9f4d-bea06a80899c,starter,NG,10,Best tool for my team,More integrations
